transaction_id,account_number,transaction_type,transaction_amount,account_holder_country,purchase_country,credit_card_type,card_balance,card_limit,account_holder_income
6199,972834,cash_withdrawal,595.37,USA,Brazil,mastercard,2985.48,6120.65,29399.08
6200,900511,purchase,45.09,Canada,Canada,visa,417.7,3726.46,65093.13
6201,543066,cash_withdrawal,1220.49,USA,USA,amex,3567.29,6296.73,45693.14
6202,434923,purchase,1106.32,Canada,Canada,visa,4206.29,8078.36,28879.37
6203,719696,online_payment,36.66,Canada,Canada,mastercard,1305.06,5083.68,41770.65
6204,744894,purchase,2486.79,Mexico,India,mastercard,4972.39,9238.69,28059.56
6205,220062,cash_withdrawal,77.67,USA,USA,amex,1302.22,2506.22,66580.32
6206,112100,online_payment,88.76,Mexico,Mexico,mastercard,987.07,4370.5,48806.55
6207,419165,purchase,66.82,Mexico,Mexico,amex,1018.63,2566.66,39539.33
6208,775160,online_payment,1.0,Mexico,Mexico,visa,755.65,1898.66,56645.12
6209,490270,purchase,31.39,Mexico,Mexico,amex,1155.47,4416.57,55318.64
6210,294472,purchase,89.82,Mexico,Mexico,visa,1251.11,5671.92,35673.24
6211,978878,online_payment,65.27,USA,USA,mastercard,1215.34,5805.22,23439.46
6212,915869,online_payment,49.43,Canada,Canada,mastercard,1240.13,4514.23,53337.28
6213,334196,online_payment,71.58,Canada,Canada,visa,493.98,2858.44,59283.92
6214,307609,online_payment,3418.31,Canada,Brazil,visa,7754.3,9027.9,25882.19
6215,775302,purchase,2614.6,Canada,Canada,visa,5105.94,8308.75,33475.28
6216,383006,cash_withdrawal,1.0,USA,USA,visa,1369.95,3833.62,38358.35
6217,373813,cash_withdrawal,45.05,USA,USA,visa,1187.78,4840.55,54664.69
6218,809132,online_payment,39.09,Canada,Canada,mastercard,945.72,1854.68,36673.88
6219,902348,purchase,1.0,Canada,Canada,visa,520.18,2802.15,47909.43
6220,373022,online_payment,64.75,Mexico,Mexico,amex,1299.59,6208.69,42246.87
6221,889417,purchase,35.66,Canada,Canada,visa,961.68,5826.91,76206.31
6222,591121,cash_withdrawal,47.7,Canada,Canada,visa,783.16,3235.48,67659.56
6223,304720,cash_withdrawal,74.92,USA,USA,mastercard,767.84,3005.46,70224.21
6224,665523,purchase,40.82,USA,USA,mastercard,1273.86,2957.23,68991.03
6225,381075,purchase,39.68,USA,USA,visa,1054.64,5589.5,52859.67
6226,192876,purchase,3224.6,Canada,USA,mastercard,5184.03,7546.24,30214.75
6227,624624,purchase,16.75,Mexico,Mexico,visa,620.75,5606.83,47110.04
6228,929365,purchase,69.39,Canada,Canada,visa,1110.03,3226.09,44654.04
6229,407680,purchase,1166.34,Canada,UK,visa,6150.9,7876.17,38838.72
6230,693792,purchase,34.1,Mexico,Mexico,visa,1179.11,4803.97,50963.84
6231,723502,purchase,53.13,USA,USA,amex,1169.2,5525.56,31484.76
6232,282220,online_payment,41.86,USA,USA,visa,420.37,2826.55,39098.25
6233,213936,cash_withdrawal,1.0,USA,USA,amex,1480.35,2747.85,36627.36
6234,116279,cash_withdrawal,38.24,USA,USA,amex,1035.82,2015.17,73469.49
6235,299737,online_payment,19.63,Canada,Canada,visa,723.47,1844.96,53629.47
6236,203751,purchase,36.46,Canada,Canada,visa,926.87,1520.23,49400.79
6237,466577,online_payment,1.0,Canada,Canada,amex,892.69,5112.16,36297.83
6238,171386,online_payment,48.3,USA,USA,mastercard,833.77,1382.4,72346.72
6239,186124,online_payment,814.94,Canada,Canada,visa,5607.0,8738.26,48574.85
6240,467894,cash_withdrawal,59.0,Canada,Canada,mastercard,1594.14,4330.55,63902.96
6241,963917,purchase,66.93,USA,USA,mastercard,1532.64,4395.15,58264.77
6242,436199,online_payment,106.95,Mexico,Mexico,visa,1421.67,6394.35,48355.18
6243,191911,purchase,1.0,USA,USA,amex,1339.5,5161.58,24209.14
6244,985050,purchase,27.2,Canada,Canada,amex,1210.02,5343.17,27740.09
6245,570489,purchase,39.37,Mexico,Mexico,visa,674.59,2543.6,65012.85
6246,822030,online_payment,74.9,Mexico,Mexico,mastercard,533.0,2495.57,55448.02
6247,547244,cash_withdrawal,64.79,Canada,Canada,mastercard,1125.73,4488.4,24226.52
6248,321094,online_payment,78.12,Mexico,Mexico,visa,823.5,2511.26,58326.16
6249,476036,online_payment,35.48,Mexico,Mexico,visa,1281.29,4775.33,66864.63
6250,337723,online_payment,37.9,Mexico,Mexico,mastercard,1050.86,5545.45,53217.37
6251,433272,online_payment,74.51,Mexico,Mexico,amex,647.76,1444.56,64527.07
6252,511324,purchase,759.26,Canada,Canada,amex,5764.17,8573.56,24606.38
6253,938927,purchase,102.48,USA,USA,amex,1173.64,5404.17,63684.86
6254,182806,purchase,53.87,Canada,Canada,mastercard,1224.1,2158.2,64535.44
6255,979617,online_payment,52.84,USA,USA,mastercard,1451.1,5065.68,41109.36
6256,831893,online_payment,1677.44,Canada,India,mastercard,5067.01,9366.3,16736.0
6257,330097,cash_withdrawal,102.48,USA,USA,mastercard,777.61,5234.62,84981.77
6258,297478,purchase,68.49,Mexico,Mexico,mastercard,1141.73,6089.57,50018.8
6259,587436,purchase,791.72,Canada,Canada,amex,5631.12,8098.34,23773.14
6260,794879,cash_withdrawal,676.72,USA,China,mastercard,9314.77,10066.26,34274.78
6261,411793,cash_withdrawal,71.53,Canada,Canada,visa,755.29,2735.14,19532.59
6262,789884,online_payment,36.86,USA,USA,amex,1026.44,3459.54,43574.05
6263,589709,cash_withdrawal,50.07,Canada,Canada,amex,625.26,4074.29,41308.94
6264,789245,purchase,11.56,Mexico,Mexico,amex,901.5,1906.7,42033.64
6265,537585,cash_withdrawal,1829.5,Canada,Canada,amex,3959.95,7973.01,14319.85
6266,332204,cash_withdrawal,72.71,Mexico,Mexico,visa,854.04,5087.17,43489.9
6267,457546,online_payment,2725.01,USA,Brazil,amex,5602.26,6348.55,41930.86
6268,917108,purchase,78.22,USA,USA,visa,342.76,4361.59,55634.38
6269,950525,cash_withdrawal,67.74,USA,USA,mastercard,1442.59,5277.78,61700.01
6270,540980,online_payment,15.31,Canada,Canada,mastercard,1378.46,5193.51,58371.7
6271,281871,purchase,70.65,Canada,Canada,amex,782.1,5027.48,70789.5
6272,441558,purchase,21.19,Canada,Canada,mastercard,799.14,1955.27,38835.53
6273,598512,online_payment,38.54,Mexico,Mexico,visa,1151.09,5889.96,38862.53
6274,455239,cash_withdrawal,43.58,Canada,Canada,visa,871.81,3512.93,47914.75
6275,867442,purchase,24.39,Mexico,Mexico,amex,883.42,1857.06,41142.04
6276,696595,purchase,74.26,Mexico,Mexico,mastercard,1286.81,3271.31,54125.32
6277,575278,purchase,35.95,Canada,Canada,mastercard,910.93,3304.19,55323.82
6278,981864,purchase,86.53,Mexico,Mexico,visa,512.82,2362.15,28447.4
6279,394067,purchase,62.24,Canada,Canada,amex,803.53,1721.26,69049.05
6280,479593,online_payment,72.45,USA,USA,visa,1215.84,5050.53,56364.67
6281,594955,online_payment,8.43,USA,USA,visa,1046.82,4748.39,72848.36
6282,335998,purchase,25.82,Mexico,Mexico,amex,1169.99,3465.06,44527.15
6283,571604,online_payment,43.09,USA,USA,mastercard,1138.96,2514.85,39619.22
6284,934006,cash_withdrawal,17.89,Canada,Canada,mastercard,1055.44,1743.19,65536.75
6285,536607,online_payment,27.8,Canada,Canada,visa,852.46,3180.51,50590.61
6286,746045,cash_withdrawal,57.58,Canada,Canada,mastercard,1128.77,5980.37,62616.15
6287,677952,cash_withdrawal,49.04,USA,USA,visa,1055.7,4789.03,84698.52
6288,953816,purchase,43.25,Canada,Canada,mastercard,834.04,2559.75,57195.96
6289,917459,purchase,1341.09,Canada,UK,amex,6793.72,7411.26,40363.56
6290,790824,online_payment,56.79,Mexico,Mexico,visa,1089.32,3114.46,39894.87
6291,396629,online_payment,46.07,USA,USA,amex,1126.22,5339.52,51007.62
6292,359438,online_payment,26.87,Canada,Canada,visa,1368.16,3644.38,30741.74
6293,250528,online_payment,91.03,Mexico,Mexico,mastercard,1186.74,5556.71,26511.43
6294,568011,online_payment,1390.31,Mexico,Mexico,amex,6327.99,8864.38,38908.72
6295,397698,cash_withdrawal,65.42,Mexico,Mexico,visa,1278.86,3469.88,54317.44
6296,409066,cash_withdrawal,74.49,Canada,Canada,amex,929.35,2882.84,79710.25
6297,375553,purchase,29.78,USA,USA,visa,1161.32,2375.98,43190.64
6298,824687,purchase,89.79,Mexico,Mexico,mastercard,958.12,5321.22,45666.2
6299,846760,cash_withdrawal,54.22,Mexico,Mexico,visa,475.62,4014.47,44221.64
6300,398783,cash_withdrawal,48.15,USA,USA,amex,1117.14,4351.78,62487.32
6301,331182,cash_withdrawal,87.02,Canada,Canada,visa,511.4,5162.87,45936.33
6302,556843,online_payment,105.15,Mexico,Mexico,visa,1074.91,2956.39,37526.89
6303,906124,purchase,32.05,Mexico,Mexico,visa,1582.75,3558.95,58513.03
6304,189037,online_payment,1.0,USA,USA,mastercard,1268.01,4195.65,69383.51
6305,834200,online_payment,29.6,USA,USA,mastercard,959.81,3172.7,49116.66
6306,809560,cash_withdrawal,2104.57,Canada,Canada,amex,6131.17,8755.08,22543.05
6307,848423,cash_withdrawal,56.4,Mexico,Mexico,visa,528.6,2109.25,73707.76
6308,288487,purchase,78.71,Canada,Canada,visa,1113.63,5171.74,42608.4
6309,118074,cash_withdrawal,50.08,Mexico,Mexico,mastercard,1358.55,3207.01,40466.88
6310,770909,online_payment,97.39,USA,USA,visa,731.28,5375.85,29024.6
6311,392107,purchase,27.23,Canada,Canada,visa,582.5,4388.4,63628.93
6312,584672,online_payment,27.3,USA,USA,amex,1427.21,5359.3,63971.37
6313,851722,purchase,32.72,Canada,Canada,amex,1015.84,5109.21,28121.21
6314,856967,online_payment,53.04,Mexico,Mexico,visa,1228.58,4907.36,12065.28
6315,676553,purchase,1507.94,USA,USA,mastercard,5125.59,9624.89,45058.79
6316,116061,cash_withdrawal,20.79,Canada,Canada,mastercard,777.81,2728.81,96104.5
6317,551442,cash_withdrawal,594.56,USA,India,visa,2149.14,5391.1,25063.32
6318,259882,purchase,72.54,USA,USA,mastercard,837.8,5826.66,49874.12
6319,553222,online_payment,1604.02,Canada,Canada,amex,1932.42,2574.16,42091.15
6320,737790,online_payment,55.99,Mexico,Mexico,mastercard,643.06,4755.67,66955.54
6321,384944,cash_withdrawal,70.15,USA,USA,visa,874.75,1752.12,74511.98
6322,478336,purchase,34.47,Canada,Canada,visa,619.81,3678.79,30342.08
6323,602175,online_payment,80.61,USA,USA,mastercard,682.19,5351.66,90842.0
6324,356505,cash_withdrawal,51.27,Canada,Canada,amex,1221.46,5948.83,37820.83
6325,731516,online_payment,67.02,Mexico,Mexico,mastercard,1272.38,3419.86,44309.79
6326,306548,cash_withdrawal,79.81,Mexico,Mexico,mastercard,644.14,2011.19,40571.66
6327,562676,online_payment,25.38,Canada,Canada,visa,886.22,3610.36,41869.88
6328,550983,purchase,50.07,Mexico,Mexico,visa,874.53,2786.0,38330.56
6329,914486,cash_withdrawal,32.89,Mexico,Mexico,amex,1247.58,3833.7,39038.82
6330,568535,purchase,49.09,Mexico,Mexico,amex,623.62,2565.83,27090.53
6331,596005,online_payment,2690.16,Canada,Mexico,visa,5554.48,6672.86,48088.54
6332,800757,cash_withdrawal,25.12,Canada,Canada,mastercard,1443.41,3458.18,52546.44
6333,113233,purchase,1308.29,Canada,Canada,visa,3490.62,6389.59,38493.77
6334,866565,purchase,39.02,Canada,Canada,mastercard,886.21,4738.07,29035.1
6335,583236,online_payment,96.57,Mexico,Mexico,mastercard,1246.76,2655.45,63580.73
6336,780428,cash_withdrawal,1.0,Canada,Canada,visa,1034.29,3935.12,64696.59
6337,952159,purchase,29.11,Mexico,Mexico,mastercard,597.66,5427.45,49536.86
6338,977042,online_payment,79.61,USA,USA,visa,1415.71,4641.34,42405.98
6339,432597,online_payment,62.85,USA,USA,mastercard,794.35,1873.54,64605.61
6340,728423,cash_withdrawal,66.37,USA,USA,amex,842.13,1974.15,33559.66
6341,519048,cash_withdrawal,8.73,Mexico,Mexico,visa,884.66,2330.95,37620.28
6342,470608,purchase,31.93,USA,USA,mastercard,1382.5,2837.89,44948.91
6343,317314,purchase,38.51,USA,USA,mastercard,1212.09,1803.98,20676.06
6344,637970,purchase,66.53,Mexico,Mexico,visa,1039.08,3084.7,45719.06
6345,585514,purchase,75.67,Canada,Canada,visa,753.89,2180.24,43730.55
6346,254455,cash_withdrawal,72.39,Mexico,Mexico,amex,456.59,5445.7,68583.0
6347,420304,cash_withdrawal,1.0,Mexico,Mexico,mastercard,747.2,5724.35,43855.6
6348,848692,purchase,20.77,USA,USA,amex,924.75,5600.89,66263.74
6349,385810,purchase,66.58,USA,USA,mastercard,711.77,2082.77,75421.19
6350,420961,purchase,68.55,Canada,Canada,visa,1096.44,3297.87,10619.47
6351,715486,cash_withdrawal,37.53,USA,USA,amex,1155.74,5572.61,21738.59
6352,527858,online_payment,82.02,Canada,Canada,visa,484.61,2255.54,48337.26
6353,666118,online_payment,10.21,USA,USA,mastercard,738.3,3867.41,60151.73
6354,596283,online_payment,39.05,USA,USA,amex,128.81,3610.84,58430.96
6355,634522,online_payment,81.61,USA,USA,amex,789.51,1339.27,26143.74
6356,681904,cash_withdrawal,65.04,Canada,Canada,mastercard,1109.19,6047.15,61913.01
6357,371365,purchase,47.41,Canada,Canada,mastercard,927.73,1506.47,52143.29
6358,242482,purchase,2238.87,USA,India,mastercard,3252.83,7948.98,28431.58
6359,835415,online_payment,57.19,USA,USA,visa,1520.47,6074.98,48547.13
6360,816773,cash_withdrawal,53.23,Canada,Canada,amex,1205.41,1830.06,27385.6
6361,101051,purchase,76.92,USA,USA,mastercard,1239.99,3070.26,48703.59
6362,996961,purchase,51.09,USA,USA,amex,920.23,2710.57,58590.72
6363,701206,online_payment,2692.91,USA,Australia,mastercard,2897.35,6851.66,38568.55
6364,178116,cash_withdrawal,15.63,Mexico,Mexico,visa,1045.42,5275.18,71042.28
6365,484370,purchase,1798.97,Canada,Canada,amex,3526.65,5278.27,34769.82
6366,328931,cash_withdrawal,70.43,Mexico,Mexico,mastercard,435.92,2926.69,50384.3
6367,406901,purchase,48.64,Canada,Canada,amex,899.23,5683.39,62697.0
6368,619385,cash_withdrawal,42.2,Mexico,Mexico,amex,1229.32,2224.0,32317.99
6369,483152,purchase,51.5,Canada,Canada,mastercard,1191.35,6134.77,67308.05
6370,623562,online_payment,100.49,Canada,Canada,mastercard,778.4,3071.12,69680.6
6371,832835,online_payment,57.41,USA,USA,visa,1111.0,2852.27,52898.29
6372,326572,online_payment,55.13,Mexico,Mexico,visa,935.9,1464.48,70048.59
6373,231379,cash_withdrawal,1919.38,Canada,USA,visa,1802.56,5575.93,30996.65
6374,681177,purchase,41.9,USA,USA,amex,785.33,2709.17,51349.73
6375,326256,purchase,50.23,Mexico,Mexico,amex,350.31,3074.74,84961.17
6376,922376,online_payment,90.27,Mexico,Mexico,amex,947.13,1964.08,39868.72
6377,985987,purchase,52.26,Mexico,Mexico,amex,1623.2,6264.09,76896.52
6378,662422,cash_withdrawal,99.01,Canada,Canada,visa,803.01,2511.14,58428.52
6379,520539,online_payment,64.69,USA,USA,visa,788.38,4422.17,42993.97
6380,609421,purchase,36.03,Mexico,Mexico,visa,1156.92,2352.39,63442.1
6381,302834,cash_withdrawal,65.97,Canada,Canada,amex,995.9,4830.63,51232.5
6382,580441,online_payment,61.02,USA,USA,visa,923.39,1743.02,42642.16
6383,327579,purchase,46.59,Canada,Canada,mastercard,1094.25,3957.82,48180.57
6384,650242,cash_withdrawal,1835.51,Canada,India,amex,4836.99,9355.64,39281.3
6385,810381,purchase,64.61,Mexico,Mexico,amex,1082.47,2815.69,45109.22
6386,452103,cash_withdrawal,68.27,Mexico,Mexico,mastercard,1053.55,5494.81,40483.29
6387,851287,online_payment,52.13,USA,USA,mastercard,941.64,3441.13,58243.89
6388,835226,cash_withdrawal,53.68,Canada,Canada,visa,907.05,1521.32,45143.28
6389,825787,purchase,75.53,USA,USA,visa,1254.87,4806.94,66733.86
6390,367136,online_payment,75.6,USA,USA,mastercard,870.8,3655.38,58253.77
6391,626249,cash_withdrawal,47.44,Mexico,Mexico,mastercard,817.85,4869.27,44059.58
6392,636785,online_payment,80.44,Mexico,Mexico,amex,1218.85,1739.27,59461.58
6393,525767,cash_withdrawal,45.85,Canada,Canada,visa,808.27,3394.31,55818.76
6394,880734,purchase,73.96,Mexico,Mexico,visa,865.5,5022.75,73423.82
6395,899687,purchase,57.72,Canada,Canada,visa,1051.68,5540.88,59244.07
6396,235639,purchase,44.9,USA,USA,amex,588.65,3144.74,40142.67
6397,935279,cash_withdrawal,42.61,Mexico,Mexico,amex,1128.62,5051.97,35467.99
6398,860177,online_payment,3632.22,Canada,Germany,amex,7387.5,9076.36,14836.95
6399,803363,online_payment,33.91,Canada,Canada,visa,753.61,4661.7,33555.04
6400,120389,cash_withdrawal,19.2,Canada,Canada,amex,708.98,2106.34,44178.35
6401,275595,cash_withdrawal,15.41,Mexico,Mexico,visa,901.37,3686.42,34888.94
6402,485946,cash_withdrawal,25.24,Canada,Canada,amex,832.35,2967.14,49418.69
6403,423720,online_payment,77.77,Canada,Canada,visa,1063.05,5277.9,56866.33
6404,930351,purchase,520.24,Mexico,Mexico,amex,3695.35,7824.21,29013.49
6405,837463,cash_withdrawal,2344.92,Mexico,Mexico,visa,4400.84,6492.95,36523.13
6406,103358,purchase,51.74,Mexico,Mexico,mastercard,728.94,3605.31,38506.1
6407,450679,online_payment,74.33,USA,USA,visa,998.96,5011.71,64738.74
6408,601110,cash_withdrawal,32.98,USA,USA,visa,1416.82,3436.48,61246.89
6409,352557,cash_withdrawal,50.91,Mexico,Mexico,mastercard,921.93,3789.03,72872.06
6410,307596,online_payment,93.97,Canada,Canada,mastercard,412.43,2907.09,56908.28
6411,878776,online_payment,28.68,Canada,Canada,mastercard,1103.19,3215.18,55282.51
6412,730270,cash_withdrawal,58.59,Canada,Canada,mastercard,752.72,5505.44,57953.02
6413,328129,purchase,38.44,Mexico,Mexico,amex,768.72,5614.61,70763.33
6414,892130,online_payment,70.26,USA,USA,visa,1244.09,4822.77,38499.28
6415,428953,online_payment,46.21,USA,USA,visa,1199.56,5759.15,50846.98
6416,717367,cash_withdrawal,7.27,Mexico,Mexico,mastercard,751.17,4662.32,50057.88
6417,155805,purchase,12.11,Mexico,Mexico,amex,802.59,4222.44,16264.48
6418,262421,cash_withdrawal,117.6,Canada,Canada,amex,1276.87,2324.52,40307.04
6419,307849,purchase,77.18,Mexico,Mexico,amex,1170.76,1852.55,64524.27
6420,961465,purchase,66.09,USA,USA,mastercard,1005.04,3172.37,20472.51
6421,338483,cash_withdrawal,1.0,Canada,Canada,amex,807.38,5285.42,48868.08
6422,984671,purchase,17.1,Canada,Canada,visa,1081.27,5576.36,37886.82
6423,492551,cash_withdrawal,1960.72,Mexico,Mexico,mastercard,5143.16,8006.5,27049.19
6424,144041,online_payment,93.03,Mexico,Mexico,mastercard,620.72,4974.78,53043.78
6425,918386,cash_withdrawal,59.99,USA,USA,amex,1319.25,3849.74,52973.06
6426,370146,cash_withdrawal,83.17,Mexico,Mexico,amex,1227.42,5237.14,40001.73
6427,431927,cash_withdrawal,877.83,Mexico,Mexico,amex,5922.14,10234.61,36149.76
6428,207524,purchase,58.04,Mexico,Mexico,amex,436.02,1463.37,45340.38
6429,318306,cash_withdrawal,2492.81,Canada,China,amex,1.51,1802.82,35413.07
6430,644026,cash_withdrawal,58.58,Canada,Canada,visa,1196.11,2608.59,60504.91
6431,897135,purchase,2518.87,USA,USA,amex,5415.4,6160.66,39183.29
6432,213776,cash_withdrawal,67.52,Canada,Canada,visa,1308.74,2364.65,58700.41
6433,280494,online_payment,51.23,Mexico,Mexico,visa,488.92,1680.29,38234.57
6434,292971,online_payment,824.05,Canada,Germany,mastercard,5145.57,8303.82,18186.79
6435,931156,purchase,2082.64,Canada,India,visa,3132.88,5593.71,40744.71
6436,918731,cash_withdrawal,34.91,USA,USA,mastercard,1464.18,4972.62,10000.0
6437,377785,cash_withdrawal,69.4,Mexico,Mexico,visa,688.88,4579.81,59589.04
6438,441678,cash_withdrawal,37.6,USA,USA,visa,1027.64,5681.71,33714.92
6439,368449,online_payment,25.08,USA,USA,mastercard,626.64,5472.14,44970.02
6440,853622,purchase,21.83,Canada,Canada,amex,1015.45,3025.85,35788.52
6441,380926,purchase,1492.42,Canada,Canada,mastercard,1378.8,5873.1,28980.14
6442,440401,purchase,81.73,Canada,Canada,visa,995.13,3797.2,52750.65
6443,336371,purchase,36.42,Mexico,Mexico,visa,1052.92,3462.73,52322.01
6444,702251,cash_withdrawal,62.36,Canada,Canada,amex,830.45,5511.5,48576.63
6445,746275,purchase,51.81,Canada,Canada,mastercard,1138.29,5391.3,58327.2
6446,775926,online_payment,28.97,Canada,Canada,amex,820.95,2740.26,78435.65
6447,224591,cash_withdrawal,47.63,Mexico,Mexico,amex,778.86,2391.61,20018.93
6448,692054,purchase,59.32,Canada,Canada,mastercard,1091.61,4290.71,31101.25
6449,630799,purchase,18.81,Canada,Canada,mastercard,818.08,3491.02,39213.21
6450,739104,purchase,36.25,Canada,Canada,mastercard,1309.6,4505.51,50682.59
6451,600981,cash_withdrawal,20.26,Mexico,Mexico,visa,843.29,1823.49,48665.66
6452,873720,online_payment,1204.53,Mexico,Mexico,visa,6035.26,7341.16,28292.85
6453,366909,online_payment,75.31,USA,USA,amex,1425.81,3158.53,74383.18
6454,251426,purchase,15.06,USA,USA,mastercard,1334.62,4421.97,50763.11
6455,386073,online_payment,69.73,Mexico,Mexico,mastercard,1086.69,3452.16,54388.08
6456,259892,online_payment,66.72,Mexico,Mexico,mastercard,1010.25,5267.34,34225.32
6457,211576,purchase,38.86,Mexico,Mexico,visa,746.14,2369.76,48540.53
6458,522739,cash_withdrawal,43.64,Canada,Canada,visa,1089.29,3040.72,66248.88
6459,695376,cash_withdrawal,41.58,USA,USA,visa,1229.36,2290.21,44566.85
6460,177525,online_payment,100.85,USA,USA,visa,912.0,3757.97,57257.27
6461,113780,purchase,56.08,USA,USA,amex,963.99,3821.2,35443.22
6462,368733,cash_withdrawal,892.16,Canada,Australia,amex,2507.22,5759.05,30212.09
6463,980096,online_payment,1.0,USA,USA,visa,618.08,4457.7,50783.56
6464,544709,cash_withdrawal,1425.13,Canada,USA,visa,6175.7,8482.9,37288.95
6465,204188,cash_withdrawal,58.99,Canada,Canada,amex,761.87,5663.57,68076.53
6466,717614,purchase,106.9,Mexico,Mexico,amex,1489.89,2346.08,27378.31
6467,927385,online_payment,12.77,Canada,Canada,amex,961.37,4673.0,38499.67
6468,690073,purchase,74.78,USA,USA,amex,1235.48,2557.26,54592.87
6469,643597,online_payment,69.32,Canada,Canada,visa,883.5,2973.95,32107.68
6470,678483,cash_withdrawal,41.47,Canada,Canada,visa,949.83,5594.0,75500.35
6471,125901,online_payment,41.51,USA,USA,amex,1287.29,2144.42,66075.66
6472,778936,online_payment,32.95,Canada,Canada,amex,667.68,1303.7,54863.11
6473,524724,online_payment,2606.24,Canada,Canada,amex,5269.59,9924.54,27710.11
